NAME,LATITUDE,LONGITUDE,LOCATION_GUIDE,URL,SPECIES,,NAME;LATITUDE;LONGITUDE;LOCATION_GUIDE;URL;SPECIES
Bluesucker Lake,47.16972222,-80.60666667,"Dundee Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108037,-LAKE_TROUT-,,"Bluesucker Lake;47.16972222;-80.60666667;Dundee Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108037;-LAKE_TROUT-"
Rodd Lake,47.17277778,-80.63777778,"Dundee Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108038,-LAKE_TROUT-,,"Rodd Lake;47.17277778;-80.63777778;Dundee Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108038;-LAKE_TROUT-"
Goulais Lake,47.16333333,-83.67222222,"Hoffman & Butcher Twps., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108340,-BROOK_TROUT-LAKE_TROUT-,,"Goulais Lake;47.16333333;-83.67222222;Hoffman & Butcher Twps., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47108340;-BROOK_TROUT-LAKE_TROUT-"
Pilgrim Lake,47.18694444,-80.65583333,"Dundee & Selkirk Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118041,-LAKE_TROUT-,,"Pilgrim Lake;47.18694444;-80.65583333;Dundee & Selkirk Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118041;-LAKE_TROUT-"
Solace Lake,47.17694444,-80.70444444,"Selkirk Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118042,-LAKE_TROUT-,,"Solace Lake;47.17694444;-80.70444444;Selkirk Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118042;-LAKE_TROUT-"
Low Water Lake,47.15277778,-81.69416667,"Baynes Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118142,-NORTHERN_PIKE-,,"Low Water Lake;47.15277778;-81.69416667;Baynes Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47118142;-NORTHERN_PIKE-"
Rib Lake,47.21472222,-79.71611111,"Gillies Limit Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47127942,-LAKE_TROUT-SMALLMOUTH_BASS-WALLEYE-,,"Rib Lake;47.21472222;-79.71611111;Gillies Limit Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47127942;-LAKE_TROUT-SMALLMOUTH_BASS-WALLEYE-"
Diamond Lake,47.20166667,-80.23388889,"Canton Twp., Nipissing Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47128014,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Diamond Lake;47.20166667;-80.23388889;Canton Twp., Nipissing Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47128014;-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
Marquette Lake,47.20638889,-81.72972222,"Marquette Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47128144,-NORTHERN_PIKE-,,"Marquette Lake;47.20638889;-81.72972222;Marquette Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47128144;-NORTHERN_PIKE-"
Welcome Lake,47.21666667,-81.03333333,"Stull & Valin Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138102,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Welcome Lake;47.21666667;-81.03333333;Stull & Valin Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138102;-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
Ramsey Lake,47.2525,-82.27583333,"west of Biscotasi L., Elizabeth Twp.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138215,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-,,"Ramsey Lake;47.2525;-82.27583333;west of Biscotasi L., Elizabeth Twp.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138215;-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-"
Gull Lake,47.21666667,-83.63333333,"Butcher Twp., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138338,-BROOK_TROUT-LAKE_TROUT-WALLEYE-,,"Gull Lake;47.21666667;-83.63333333;Butcher Twp., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138338;-BROOK_TROUT-LAKE_TROUT-WALLEYE-"
Galloway Lake,47.21972222,-83.91638889,Algoma Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138355,-BROOK_TROUT-,,Galloway Lake;47.21972222;-83.91638889;Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47138355;-BROOK_TROUT-
Anima Nipissing Lake,47.25944444,-79.90611111,"Brigstocke Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47147957,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Anima Nipissing Lake;47.25944444;-79.90611111;Brigstocke Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47147957;-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
Florence Lake,47.23777778,-80.5575,"Parker & Dundee Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47148033,-BROOK_TROUT-LAKE_TROUT-,,"Florence Lake;47.23777778;-80.5575;Parker & Dundee Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47148033;-BROOK_TROUT-LAKE_TROUT-"
Regan Lake,47.24027778,-80.77361111,"Ellis Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47148047,-LAKE_TROUT-,,"Regan Lake;47.24027778;-80.77361111;Ellis Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47148047;-LAKE_TROUT-"
Stull Lake,47.26194444,-80.8225,"McLeod & Ellis Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158049,-LAKE_TROUT-NORTHERN_PIKE-LING_(BURBOT)-WALLEYE-,,"Stull Lake;47.26194444;-80.8225;McLeod & Ellis Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158049;-LAKE_TROUT-NORTHERN_PIKE-LING_(BURBOT)-WALLEYE-"
Bardney Lake,47.25111111,-82.47444444,"Hubbard & Abney Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158228,-NORTHERN_PIKE-,,"Bardney Lake;47.25111111;-82.47444444;Hubbard & Abney Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158228;-NORTHERN_PIKE-"
Aubinadong River,47.24305556,-83.2975,"northeast of Ranger L., Foulds & Cassidy Twps.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158317,-NORTHERN_PIKE-,,"Aubinadong River;47.24305556;-83.2975;northeast of Ranger L., Foulds & Cassidy Twps.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158317;-NORTHERN_PIKE-"
Megisan Lake,47.24,-83.52333333,"Carton & Ewan Twps., Sudbury & Algoma Dists.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158332,-LAKE_TROUT-,,"Megisan Lake;47.24;-83.52333333;Carton & Ewan Twps., Sudbury & Algoma Dists.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47158332;-LAKE_TROUT-"
Sand Lake,47.27722222,-81.74333333,"Hwy. 144, Paudash Twp., Sudbury Dist., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47168145,-NORTHERN_PIKE-,,"Sand Lake;47.27722222;-81.74333333;Hwy. 144, Paudash Twp., Sudbury Dist., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47168145;-NORTHERN_PIKE-"
Barter Lake,47.28916667,-80.10861111,"Cole Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47178006,-LAKE_TROUT-,,"Barter Lake;47.28916667;-80.10861111;Cole Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47178006;-LAKE_TROUT-"
Whitepine Lake,47.28194444,-80.83055556,"McLeod Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47178050,-LAKE_TROUT-,,"Whitepine Lake;47.28194444;-80.83055556;McLeod Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47178050;-LAKE_TROUT-"
Jim Edwards Lake,47.30305556,-80.43194444,"Selby Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47188026,-BROOK_TROUT-,,"Jim Edwards Lake;47.30305556;-80.43194444;Selby Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47188026;-BROOK_TROUT-"
Paudash Lake,47.29972222,-81.75166667,"Paudash Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47188145,-NORTHERN_PIKE-,,"Paudash Lake;47.29972222;-81.75166667;Paudash Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47188145;-NORTHERN_PIKE-"
Lower Oshkegami Lake,47.3225,-81.34527778,"Moffat Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198121,-NORTHERN_PIKE-,,"Lower Oshkegami Lake;47.3225;-81.34527778;Moffat Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198121;-NORTHERN_PIKE-"
Biscotasi Lake,47.29944444,-82.08166667,"Biscotasi Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198207,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-,,"Biscotasi Lake;47.29944444;-82.08166667;Biscotasi Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198207;-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-"
Hubert Lake,47.31916667,-84.44805556,"Larson Twp., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198427,-BROOK_TROUT-LAKE_TROUT-,,"Hubert Lake;47.31916667;-84.44805556;Larson Twp., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198427;-BROOK_TROUT-LAKE_TROUT-"
Speckled Trout Creek,47.315,-84.5975,Algoma Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198436,-RAINBOW_TROUT-,,Speckled Trout Creek;47.315;-84.5975;Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47198436;-RAINBOW_TROUT-
Lady Evelyn Lake,47.30944444,-80.19583333,"Leo, Dane & Medina Twps., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208010,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Lady Evelyn Lake;47.30944444;-80.19583333;Leo, Dane & Medina Twps., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208010;-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
McCulloch Lake,47.32472222,-80.7,"Corley Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208042,-LAKE_TROUT-LAKE_WHITEFISH-,,"McCulloch Lake;47.32472222;-80.7;Corley Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208042;-LAKE_TROUT-LAKE_WHITEFISH-"
North Hubert Lake,47.33166667,-84.44611111,"Larson Twp., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208427,-BROOK_TROUT-LAKE_TROUT-,,"North Hubert Lake;47.33166667;-84.44611111;Larson Twp., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47208427;-BROOK_TROUT-LAKE_TROUT-"
Bay Lake,47.3475,-79.83916667,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47217951,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-YELLOW_PERCH-WALLEYE-,,"Bay Lake;47.3475;-79.83916667;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47217951;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-YELLOW_PERCH-WALLEYE-"
Dee's Lake,47.34916667,-80.51388889,Sudbury Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218031,-BROOK_TROUT-,,Dee's Lake;47.34916667;-80.51388889;Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218031;-BROOK_TROUT-
Skog Lake,47.34416667,-81.12888889,"Browning Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218108,-NORTHERN_PIKE-,,"Skog Lake;47.34416667;-81.12888889;Browning Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218108;-NORTHERN_PIKE-"
Little Agawa Lake,47.3475,-84.37666667,"Larson Twp., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218423,-BROOK_TROUT-,,"Little Agawa Lake;47.3475;-84.37666667;Larson Twp., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47218423;-BROOK_TROUT-"
Giroux Lake,47.36444444,-79.67638889,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47227940,-NORTHERN_PIKE-BROWN_BULLHEAD-,,"Giroux Lake;47.36444444;-79.67638889;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47227940;-NORTHERN_PIKE-BROWN_BULLHEAD-"
Jerry Lake,47.3675,-80.65083333,"Gamble & Corley Twps., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47228039,-BROOK_TROUT-,,"Jerry Lake;47.3675;-80.65083333;Gamble & Corley Twps., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47228039;-BROOK_TROUT-"
Donnegana Lake,47.37916667,-81.58388889,"Inverness & Hennessy Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47228135,-NORTHERN_PIKE-,,"Donnegana Lake;47.37916667;-81.58388889;Inverness & Hennessy Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47228135;-NORTHERN_PIKE-"
Kerr Lake,47.37694444,-79.65611111,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47237939,-WHITE_SUCKER-WALLEYE-,,"Kerr Lake;47.37694444;-79.65611111;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47237939;-WHITE_SUCKER-WALLEYE-"
Peterson Lake,47.38583333,-79.67444444,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47237940,-YELLOW_PERCH-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-,,"Peterson Lake;47.38583333;-79.67444444;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47237940;-YELLOW_PERCH-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-"
Jean Lake,47.3775,-81.13416667,"Browning Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238108,-NORTHERN_PIKE-,,"Jean Lake;47.3775;-81.13416667;Browning Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238108;-NORTHERN_PIKE-"
Deschenes Lake,47.37666667,-81.51277778,"Hennessy Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238131,-NORTHERN_PIKE-WALLEYE-,,"Deschenes Lake;47.37666667;-81.51277778;Hennessy Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238131;-NORTHERN_PIKE-WALLEYE-"
Kebskwasheshi Lake,47.39722222,-82.89694444,"Kelsey & Braithwaite Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238255,-WALLEYE-,,"Kebskwasheshi Lake;47.39722222;-82.89694444;Kelsey & Braithwaite Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238255;-WALLEYE-"
Wenebegon Lake,47.395,-83.09888889,"Birch, Lynch, Langlois & Bounsall Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238306,-NORTHERN_PIKE-WALLEYE-,,"Wenebegon Lake;47.395;-83.09888889;Birch, Lynch, Langlois & Bounsall Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47238306;-NORTHERN_PIKE-WALLEYE-"
Crosswise Lake,47.38944444,-79.64694444,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247939,-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-,,"Crosswise Lake;47.38944444;-79.64694444;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247939;-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-"
Cobalt Lake,47.39638889,-79.68194444,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247941,-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-,,"Cobalt Lake;47.39638889;-79.68194444;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247941;-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-"
Sasaginaga Lake,47.4025,-79.69916667,"Coleman Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247942,-LAKE_TROUT-CISCO(LAKE_HERRING)-NORTHERN_PIKE-,,"Sasaginaga Lake;47.4025;-79.69916667;Coleman Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247942;-LAKE_TROUT-CISCO(LAKE_HERRING)-NORTHERN_PIKE-"
Sharp Lake,47.41277778,-79.73388889,"Bucke & Coleman Twps., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247944,-NORTHERN_PIKE-,,"Sharp Lake;47.41277778;-79.73388889;Bucke & Coleman Twps., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47247944;-NORTHERN_PIKE-"
Marina Lake,47.39833333,-80.65833333,"Corley Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248040,-BROOK_TROUT-,,"Marina Lake;47.39833333;-80.65833333;Corley Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248040;-BROOK_TROUT-"
Lulu Lake,47.40472222,-80.75694444,"Corley Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248045,-BROOK_TROUT-LAKE_TROUT-,,"Lulu Lake;47.40472222;-80.75694444;Corley Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248045;-BROOK_TROUT-LAKE_TROUT-"
Karchuk Lake,47.39666667,-81.13611111,"Browning Twp., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248108,-NORTHERN_PIKE-,,"Karchuk Lake;47.39666667;-81.13611111;Browning Twp., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248108;-NORTHERN_PIKE-"
Duchabani Lake,47.40666667,-81.55055556,"Garvey & Hennessy Twps., Sudbury Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248133,-NORTHERN_PIKE-,,"Duchabani Lake;47.40666667;-81.55055556;Garvey & Hennessy Twps., Sudbury Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248133;-NORTHERN_PIKE-"
Black Beaver Lake,47.40861111,-84.50583333,"Greenwood Twp., Algoma Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248430,-BROOK_TROUT-LAKE_TROUT-,,"Black Beaver Lake;47.40861111;-84.50583333;Greenwood Twp., Algoma Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47248430;-BROOK_TROUT-LAKE_TROUT-"
Anvil Lake,47.42416667,-80.26805556,"Van Nostrand Twp., Timiskaming Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47258016,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-,,"Anvil Lake;47.42416667;-80.26805556;Van Nostrand Twp., Timiskaming Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=47258016;-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-"
